frame_idx,adl_rng_0,adl_vel_0,adl_agl_0,adl_type_0,adl_rng_1,adl_vel_1,adl_agl_1,adl_type_1,adl_rng_2,adl_vel_2,adl_agl_2,adl_type_2,tar_mgr_rng_0,tar_mgr_vel_0,tar_mgr_agl_0,tar_mgr_solidity_0,tar_mgr_type_0,tar_mgr_rng_1,tar_mgr_vel_1,tar_mgr_agl_1,tar_mgr_solidity_1,tar_mgr_type_1,tar_mgr_rng_2,tar_mgr_vel_2,tar_mgr_agl_2,tar_mgr_solidity_2,tar_mgr_type_2,dyn_rng_0,dyn_vel_0,dyn_agl_0,dyn_q_0,dyn_ai_0,dyn_overlap_0,dyn_rng_1,dyn_vel_1,dyn_agl_1,dyn_q_1,dyn_ai_1,dyn_overlap_1,dyn_rng_2,dyn_vel_2,dyn_agl_2,dyn_q_2,dyn_ai_2,dyn_overlap_2,dyn_rng_3,dyn_vel_3,dyn_agl_3,dyn_q_3,dyn_ai_3,dyn_overlap_3,sta_rng_0,sta_vel_0,sta_agl_0,sta_q_0,sta_ai_0,sta_rng_1,sta_vel_1,sta_agl_1,sta_q_1,sta_ai_1,sta_rng_2,sta_vel_2,sta_agl_2,sta_q_2,sta_ai_2,sta_rng_3,sta_vel_3,sta_agl_3,sta_q_3,sta_ai_3
186,4.9125,0.25,20.975,0,0.0,0.0,0.0,0,0,0,0,0,33.0,0.25,22.4,170,0,0.0,0.0,0.0,0,0,0,0,0,0,0,33,-0.14672,23.0,0.81717,0.96777,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,17.0,1.0,0.06604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,4.95,0.25,22.7625,0,0.0,0.0,0.0,0,0,0,0,0,33.2,0.25,24.4,175,0,0.0,0.0,0.0,0,0,0,0,0,0,0,33,0.07336,30.0,0.80221,0.57211,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,18.0,1.0,0.06255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,4.98188,-0.25,24.5375,0,0.0,0.0,0.0,0,0,0,0,0,33.4,-0.25,26.2,165,0,0.0,0.0,0.0,0,0,0,0,0,0,0,33,0.22008,30.0,0.84397,0.23606,0.0,44,0.3668,38.0,0.26763,0.19565,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,19.0,1.0,0.08143,33.0,0.0,-55.0,0.5,0.08143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,4.98188,-0.25,26.125,0,0.0,0.0,0.0,0,0,0,0,0,33.2,-0.25,27.6,155,0,0.0,0.0,0.0,0,0,0,0,0,0,0,33,0.44016,29.0,0.7237,0.90995,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,22.0,1.0,0.09563,33.0,0.0,-51.0,0.5,0.09563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,4.96688,0.0,27.3,0,0.0,0.0,0.0,0,0,0,0,0,33.0,0.0,28.4,145,0,0.0,0.0,0.0,0,0,0,0,0,0,0,33,0.7336,31.0,0.77414,0.63757,0.0,44,0.80696,38.0,0.2335,0.13019,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,24.0,1.0,0.10957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,4.95937,0.0,28.3125,0,0.0,0.0,0.0,0,0,0,0,0,33.0,0.0,29.2,135,0,0.0,0.0,0.0,0,0,0,0,0,0,0,33,0.7336,34.0,0.81121,0.01518,0.0,43,-1.02703,36.0,0.48983,0.09165,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,23.0,0.8,0.09967,33.0,0.0,-53.0,0.5,0.09967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,4.94062,-0.25,29.0125,0,0.0,0.0,0.0,0,0,0,0,0,32.8,-0.25,29.6,125,0,0.0,0.0,0.0,0,0,0,0,0,0,0,32,0.7336,33.0,0.8586,0.15959,0.0,42,0.7336,40.0,0.48119,0.27705,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,25.0,0.8,0.06024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,4.89937,-0.5,29.35,0,0.0,0.0,0.0,0,0,0,0,0,32.4,-0.5,29.6,130,0,0.0,0.0,0.0,0,0,0,0,0,0,0,31,0.7336,32.0,0.8081,0.00677,0.0,41,0.7336,40.0,0.82175,0.00988,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,-0.0552,24.0,0.8,0.06658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,4.84875,-0.5,29.9,0,0.0,0.0,0.0,0,0,0,0,0,32.0,-0.5,30.4,120,0,0.0,0.0,0.0,0,0,0,0,0,0,0,31,0.88031,35.0,0.82544,0.95039,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.046,25.0,0.65434,0.05606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,4.77938,-0.75,30.575,0,0.0,0.0,0.0,0,0,0,0,0,31.4,-0.75,31.2,115,0,0.0,0.0,0.0,0,0,0,0,0,0,0,30,0.88031,35.0,0.84792,0.99326,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,4.68375,-0.75,31.4,0,0.0,0.0,0.0,0,0,0,0,0,30.6,-0.75,32.2,125,0,0.0,0.0,0.0,0,0,0,0,0,0,0,29,0.7336,36.0,0.77825,0.84007,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,4.575,-0.75,32.0,0,0.0,0.0,0.0,0,0,0,0,0,29.8,-0.75,32.6,135,0,0.0,0.0,0.0,0,0,0,0,0,0,0,28,0.88031,35.0,0.76926,0.03094,0.0,38,0.80696,43.0,0.26503,0.01373,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,4.46062,-1.0,32.925,0,0.0,0.0,0.0,0,0,0,0,0,29.0,-1.0,33.8,145,0,0.0,0.0,0.0,0,0,0,0,0,0,0,27,1.02703,39.0,0.8468,0.32798,0.0,38,0.88031,44.0,0.3557,0.13452,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,4.3275,-1.0,33.9875,0,0.0,0.0,0.0,0,0,0,0,0,28.0,-1.0,35.0,140,0,0.0,0.0,0.0,0,0,0,0,0,0,0,26,-1.10039,42.0,0.80976,0.22742,0.0,38,0.95367,52.0,0.37286,0.09355,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,4.2,-0.75,34.825,0,0.0,0.0,0.0,0,0,0,0,0,27.2,-0.75,35.6,135,0,0.0,0.0,0.0,0,0,0,0,0,0,0,26,0.80696,37.0,0.77315,0.01255,0.0,37,0.7336,53.0,0.33972,0.54229,0.75,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,4.09125,-0.5,35.725,0,0.0,0.0,0.0,0,0,0,0,0,26.6,-0.5,36.6,130,0,0.0,0.0,0.0,0,0,0,0,0,0,0,26,0.80696,39.0,0.76555,0.04415,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,3.96188,-1.0,36.8,0,0.0,0.0,0.0,0,0,0,0,0,25.6,-1.0,37.8,125,0,0.0,0.0,0.0,0,0,0,0,0,0,0,23,0.80696,46.0,0.92959,0.38138,0.0,24,-0.80696,51.0,0.42203,0.00385,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,3.83625,-0.75,38.5375,0,0.0,0.0,0.0,0,0,0,0,0,24.8,-0.75,40.2,120,0,0.0,0.0,0.0,0,0,0,0,0,0,0,23,0.95367,45.0,0.91519,0.89914,0.0,23,-1.10039,45.0,0.80146,0.96889,0.0,41,0.07336,42.0,0.5433,0.00332,0.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0.0322,42.0,0.71353,0.00332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,3.71437,-1.0,39.6875,0,0.0,0.0,0.0,0,0,0,0,0,24.0,-1.0,40.8,115,0,0.0,0.0,0.0,0,0,0,0,0,0,0,22,0.88031,46.0,0.86694,0.98976,0.0,23,-0.88031,47.0,0.39796,0.52818,0.0,23,-0.88031,-35.0,0.39796,0.52818,0.0,25,-0.51352,39.0,0.44232,0.01203,1.0,40.0,0.0276,45.0,0.8,0.18861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,3.57938,-1.25,40.775,0,0.0,0.0,0.0,0,0,0,0,0,23.0,-1.25,41.8,125,0,0.0,0.0,0.0,0,0,0,0,0,0,0,21,0.80696,46.0,0.91215,0.65258,0.0,34,0.22008,54.0,0.50072,0.33114,0.0,41,0.07336,47.0,0.43346,0.45342,0.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0.0322,46.0,0.8,0.45342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,3.435,-0.5,41.725,0,0.0,0.0,0.0,0,0,0,0,0,22.0,-0.5,42.6,135,0,0.0,0.0,0.0,0,0,0,0,0,0,0,21,0.80696,44.0,0.9258,0.997,0.0,21,-1.10039,44.0,0.55295,0.00971,0.0,34,0.29344,50.0,0.77977,0.99484,0.5,41,-1.17375,41.0,0.32999,0.69402,1.0,40.0,0.0,46.0,1.0,0.11948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,3.31875,-0.75,42.3375,0,0.0,0.0,0.0,0,0,0,0,0,21.4,-0.75,42.8,145,0,0.0,0.0,0.0,0,0,0,0,0,0,0,20,1.02703,44.0,0.95068,0.95881,0.0,20,-1.17375,44.0,0.56884,0.97528,0.0,23,0.22008,45.0,0.36493,0.73541,0.0,33,0.22008,40.0,0.29067,0.45044,0.75,40.0,0.0552,46.0,0.8,0.20571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,3.21562,-0.5,42.0875,0,0.0,0.0,0.0,0,0,0,0,0,20.8,-0.5,41.8,165,0,0.0,0.0,0.0,0,0,0,0,0,0,0,19,0.88031,44.0,0.77354,0.90662,0.0,20,-0.66024,45.0,0.50198,0.1969,0.0,20,-0.66024,-25.0,0.5,0.1969,0.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0.0506,45.0,0.8,0.17623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,3.08812,-1.0,41.675,0,0.0,0.0,0.0,0,0,0,0,0,19.8,-1.0,41.2,175,0,0.0,0.0,0.0,0,0,0,0,0,0,0,17,0.80696,43.0,0.83521,0.98828,0.0,40,0.88031,54.0,0.4765,0.53231,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0.0368,45.0,0.8,0.36332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2.96438,-1.0,42.6625,0,0.0,0.0,0.0,0,0,0,0,0,19.0,-1.0,43.6,185,0,0.0,0.0,0.0,0,0,0,0,0,0,0,17,0.95367,46.0,0.87583,0.97246,0.0,18,-1.10039,45.0,0.20441,0.95596,0.0,40,0.80696,50.0,0.35165,0.02817,1.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0.0368,46.0,0.8,0.02817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2.82938,-1.0,43.4375,0,0.0,0.0,0.0,0,0,0,0,0,18.0,-1.0,44.2,195,0,0.0,0.0,0.0,0,0,0,0,0,0,0,16,0.80696,44.0,0.76661,0.99455,0.0,33,0.07336,47.0,0.36493,0.50993,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,-0.0368,45.0,0.8,0.50993,40.0,0.069,47.0,0.74941,0.44091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2.70187,-1.0,43.8875,0,0.0,0.0,0.0,0,0,0,0,0,17.2,-1.0,44.4,215,0,0.0,0.0,0.0,0,0,0,0,0,0,0,13,1.02703,34.0,0.58594,0.99315,0.0,16,-1.17375,42.0,0.43136,0.94874,0.5,24,0.66024,26.0,0.32407,0.97696,1.0,41,-1.17375,49.0,0.61868,0.20287,1.0,34.0,-0.0736,47.0,0.8,0.13525,40.0,0.069,48.0,0.74352,0.20287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,2.54625,-0.75,42.325,0,0.0,0.0,0.0,0,0,0,0,0,16.0,-0.75,40.8,225,0,0.0,0.0,0.0,0,0,0,0,0,0,0,14,0.95367,26.0,0.84763,0.95362,0.0,41,-0.07336,58.0,0.4914,0.07162,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,-0.0552,46.0,0.8,0.13471,40.0,0.069,46.0,0.73978,0.27174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2.40937,-1.0,41.6375,0,0.0,0.0,0.0,0,0,0,0,0,15.2,-1.0,40.8,220,0,0.0,0.0,0.0,0,0,0,0,0,0,0,13,0.66024,33.0,0.85651,0.11672,0.0,17,0.3668,31.0,0.53927,0.97056,1.0,32,0.22008,30.0,0.27659,0.04309,0.0,41,-0.07336,55.0,0.46802,0.11706,0.0,34.0,-0.0552,48.0,0.8,0.13386,40.0,0.069,46.0,0.76169,0.0992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,2.265,-1.0,39.0375,0,0.0,0.0,0.0,0,0,0,0,0,14.2,-1.0,36.4,230,0,0.0,0.0,0.0,0,0,0,0,0,0,0,12,0.51352,32.0,0.93454,0.99311,0.0,12,0.95367,32.0,0.85284,0.97266,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,-0.0552,48.0,0.8,0.13827,40.0,0.069,46.0,0.75033,0.06873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2.13375,-1.0,36.025,0,0.0,0.0,0.0,0,0,0,0,0,13.4,-1.0,33.0,225,0,0.0,0.0,0.0,0,0,0,0,0,0,0,12,0.58688,27.0,0.75867,0.23628,0.0,15,0.3668,27.0,0.8376,0.97827,0.25,24,0.29344,18.0,0.39549,0.98907,1.0,32,-0.3668,28.0,0.23752,0.02379,0.0,24.0,0.0506,22.0,0.65133,0.98907,40.0,0.069,47.0,0.8,0.08481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2.00625,-0.5,33.0,0,0.0,0.0,0.0,0,0,0,0,0,12.6,-0.5,30.2,210,0,0.0,0.0,0.0,0,0,0,0,0,0,0,11,-0.14672,31.0,0.74371,0.4926,0.0,12,0.29344,28.0,0.90597,0.99534,0.0,32,0.29344,37.0,0.23418,0.06493,0.75,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0414,31.0,0.65532,0.4926,40.0,-0.0736,48.0,0.8,0.12991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,1.89937,-0.5,31.5,0,0.0,0.0,0.0,0,0,0,0,0,12.0,-0.5,30.0,215,0,0.0,0.0,0.0,0,0,0,0,0,0,0,11,0.29344,24.0,0.912,0.9975,0.0,32,0.51352,41.0,0.23997,0.0423,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,-0.0506,31.0,0.67108,0.9975,40.0,-0.0736,48.0,0.78379,0.17269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,1.815,-0.25,28.4125,0,0.0,0.0,0.0,0,0,0,0,0,11.6,-0.25,25.6,235,0,0.0,0.0,0.0,0,0,0,0,0,0,0,11,0.3668,18.0,0.8836,0.99635,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0598,32.0,0.70749,0.99635,40.0,-0.0736,48.0,0.56862,0.08532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,1.75875,-0.25,25.1,0,0.0,0.0,0.0,0,0,0,0,0,11.4,-0.25,22.0,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,11,0.3668,16.0,0.87728,0.99703,0.0,14,0.3668,11.0,0.70172,0.0568,0.5,22,0.07336,8.0,0.38987,0.17828,1.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.069,31.0,0.72667,0.99703,40.0,-0.0736,51.0,0.47232,0.13742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,1.70062,-0.5,23.7625,0,0.0,0.0,0.0,0,0,0,0,0,11.0,-0.5,22.6,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,10,0.44016,23.0,0.85203,0.9941,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0598,30.0,0.71368,0.9941,40.0,-0.0736,54.0,0.41928,0.29574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,1.6425,-0.25,20.375,0,0.0,0.0,0.0,0,0,0,0,0,10.6,-0.25,17.0,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,10,0.44016,1.0,0.94673,0.99539,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0598,32.0,0.70277,0.68371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,1.58438,-0.5,16.15,0,0.0,0.0,0.0,0,0,0,0,0,10.2,-0.5,12.2,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,9,0.14672,-0.0,0.85203,0.99266,0.0,15,0.14672,5.0,0.46239,0.67467,0.5,21,0.29344,2.0,0.35202,0.71574,1.0,0,0.0,0.0,0.0,0.0,0.0,8.0,-0.0322,-4.0,0.70834,0.99266,40.0,0.0276,59.0,0.34329,0.87605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,1.52625,-0.5,11.8625,0,0.0,0.0,0.0,0,0,0,0,0,9.8,-0.5,7.8,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,9,-0.14672,-5.0,0.94041,0.06808,0.0,16,-0.22008,-7.0,0.70684,0.13992,1.0,36,-0.58688,20.0,0.35745,0.12134,0.5,0,0.0,0.0,0.0,0.0,0.0,8.0,0.046,-3.0,0.8,0.06808,40.0,0.0276,69.0,0.33253,0.91805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,1.48125,0.0,7.85,0,0.0,0.0,0.0,0,0,0,0,0,9.6,0.0,3.8,220,0,0.0,0.0,0.0,0,0,0,0,0,0,0,10,-0.3668,-12.0,0.7402,0.03919,0.0,22,-0.14672,-5.0,0.41884,0.03777,0.5,29,-0.14672,-5.0,0.26825,0.02333,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,8.0,0.046,-3.0,0.8,0.03919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,1.47375,0.25,1.15,0,0.0,0.0,0.0,0,0,0,0,0,9.8,0.25,-5.2,210,0,0.0,0.0,0.0,0,0,0,0,0,0,0,11,-0.51352,-16.0,0.76043,0.00856,0.0,16,-0.22008,-11.0,0.41115,0.01028,0.5714285714285714,16,-0.22008,52.0,0.41115,0.01028,0.5714285714285714,36,0.14672,-15.0,0.31964,0.03515,0.1111111111111111,8.0,-0.046,-2.0,0.8,0.05644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,1.5,0.75,-3.975,0,0.0,0.0,0.0,0,0,0,0,0,10.2,0.75,-8.8,200,0,0.0,0.0,0.0,0,0,0,0,0,0,0,12,-0.29344,-18.0,0.77245,0.01064,0.0,22,-0.14672,-8.0,0.54725,0.02943,0.75,32,0.22008,-9.0,0.29914,0.02715,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-3.0,1.0,0.0881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,1.54312,0.5,-9.125,0,0.0,0.0,0.0,0,0,0,0,0,10.6,0.5,-14.0,190,0,0.0,0.0,0.0,0,0,0,0,0,0,0,11,-0.22008,-26.0,0.73819,0.01487,0.0,15,-0.22008,-19.0,0.72159,0.01039,0.3333333333333333,36,0.14672,-28.0,0.41694,0.10485,0.16666666666666666,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-2.0,1.0,0.06261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,1.61062,0.5,-13.5875,0,0.0,0.0,0.0,0,0,0,0,0,11.2,0.5,-17.8,180,0,0.0,0.0,0.0,0,0,0,0,0,0,0,12,-0.22008,-24.0,0.83136,0.00552,0.0,23,-0.14672,-28.0,0.25966,0.03362,1.0,32,0.29344,-42.0,0.24814,0.03078,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-2.0,1.0,0.12464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,1.67625,0.25,-17.775,0,0.0,0.0,0.0,0,0,0,0,0,11.6,0.25,-21.4,170,0,0.0,0.0,0.0,0,0,0,0,0,0,0,12,-0.14672,-24.0,0.91107,0.41994,0.0,25,-0.14672,-26.0,0.48445,0.16813,0.6666666666666666,40,0.07336,-38.0,0.31356,0.06575,1.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-2.0,1.0,0.09713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,1.725,0.0,-21.1,0,0.0,0.0,0.0,0,0,0,0,0,11.8,0.0,-24.2,160,0,0.0,0.0,0.0,0,0,0,0,0,0,0,12,-0.07336,-29.0,0.91604,0.03394,0.0,15,-0.14672,-29.0,0.76704,0.24204,0.0,23,-0.14672,-24.0,0.49479,0.0661,1.0,38,-0.51352,-42.0,0.5719,0.02282,0.75,10.0,0.0,-5.0,1.0,0.57675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,1.73438,0.0,-24.6125,0,0.0,0.0,0.0,0,0,0,0,0,11.6,0.0,-27.8,165,0,0.0,0.0,0.0,0,0,0,0,0,0,0,13,-0.14672,-36.0,0.75773,0.22907,0.0,23,-0.14672,-27.0,0.42586,0.02937,0.75,33,0.14672,-44.0,0.49831,0.3028,0.3333333333333333,40,-0.3668,-45.0,0.57784,0.05995,0.6666666666666666,11.0,0.0,-36.0,1.0,0.22907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,1.77,0.25,-27.225,0,0.0,0.0,0.0,0,0,0,0,0,12.0,0.25,-29.6,155,0,0.0,0.0,0.0,0,0,0,0,0,0,0,13,-0.14672,-35.0,0.81797,0.04844,0.0,24,-0.14672,-40.0,0.6219,0.01982,1.0,32,0.07336,-52.0,0.58421,0.51557,0.5714285714285714,36,-0.14672,-22.0,0.24778,0.107,1.0,11.0,0.0,-33.0,1.0,0.04844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,1.78687,0.0,-29.625,0,0.0,0.0,0.0,0,0,0,0,0,12.0,0.0,-31.8,145,0,0.0,0.0,0.0,0,0,0,0,0,0,0,12,-0.29344,-35.0,0.80114,0.10365,0.0,32,0.14672,-46.0,0.46528,0.0769,0.0,40,-0.3668,-46.0,0.38056,0.21359,0.8,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-1.0,1.0,0.10044,16.0,0.0,-25.0,0.26107,0.17565,16.0,0.0,55.0,0.26107,0.17565,0.0,0.0,0.0,0.0,0.0
235,1.79437,0.0,-32.2,0,0.0,0.0,0.0,0,0,0,0,0,12.0,0.0,-34.6,135,0,0.0,0.0,0.0,0,0,0,0,0,0,0,12,-0.44016,-38.0,0.80702,0.05384,0.0,17,-0.14672,-36.0,0.50265,0.09136,0.26666666666666666,26,-0.14672,-48.0,0.40106,0.06355,0.25,40,-0.3668,-54.0,0.67591,0.12575,0.75,8.0,0.0,-0.0,0.88381,0.11789,16.0,0.0,-26.0,0.39083,0.09136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
