frame_idx	adl_rng_0	adl_vel_0	adl_agl_0	adl_type_0	adl_rng_1	adl_vel_1	adl_agl_1	adl_type_1	adl_rng_2	adl_vel_2	adl_agl_2	adl_type_2
1244	2.7625	0	20.94613	1	0	0	0	0	0	0	0	0
1245	2.75195	0	21.06409	1	0	0	0	0	0	0	0	0
1246	2.7488	0	21.05398	1	0	0	0	0	0	0	0	0
1247	2.74143	0	21.04585	1	0	0	0	0	0	0	0	0
1248	2.73891	0	21.03921	1	0	0	0	0	0	0	0	0
1249	2.73087	0	21.15702	1	0	0	0	0	0	0	0	0
1250	2.73113	0	21.03003	1	0	0	0	0	0	0	0	0
1251	2.7259	0	21.02505	1	0	0	0	0	0	0	0	0
1252	2.72364	0	21.02403	1	0	0	0	0	0	0	0	0
1253	2.72072	0	21.02004	1	0	0	0	0	0	0	0	0
1254	2.71891	0	21.01922	1	0	0	0	0	0	0	0	0
1255	2.71657	0	21.01603	1	0	0	0	0	0	0	0	0
1256	2.71513	0	21.01538	1	0	0	0	0	0	0	0	0
1257	2.71326	0	21.01283	1	0	0	0	0	0	0	0	0
1258	2.7121	0	21.0123	1	0	0	0	0	0	0	0	0
1259	2.71061	0	21.01026	1	0	0	0	0	0	0	0	0
1260	2.70968	0	21.00984	1	0	0	0	0	0	0	0	0
1261	2.70849	0	21.00821	1	0	0	0	0	0	0	0	0
1262	2.70775	0	21.00787	1	0	0	0	0	0	0	0	0
1263	2.70679	0	21.00657	1	0	0	0	0	0	0	0	0
1264	2.7062	0	21.0063	1	0	0	0	0	0	0	0	0
1265	2.70543	0	21.00525	1	0	0	0	0	0	0	0	0
1266	2.70496	0	21.00504	1	0	0	0	0	0	0	0	0
1267	2.70434	0	21.0042	1	0	0	0	0	0	0	0	0
1268	2.70397	0	21.00403	1	0	0	0	0	0	0	0	0
1269	2.70348	0	21.00336	1	0	0	0	0	0	0	0	0
1270	2.70317	0	21.00322	1	0	0	0	0	0	0	0	0
1271	2.70278	0	21.00269	1	0	0	0	0	0	0	0	0
1272	2.70254	0	21.00258	1	0	0	0	0	0	0	0	0
1273	2.70222	0	21.00215	1	0	0	0	0	0	0	0	0
1274	2.70203	0	21.00206	1	0	0	0	0	0	0	0	0
1275	2.70178	0	21.00172	1	0	0	0	0	0	0	0	0
1276	2.70162	0	21.00165	1	0	0	0	0	0	0	0	0
1277	2.70142	0	21.00138	1	0	0	0	0	0	0	0	0
1278	2.7013	0	21.00132	1	0	0	0	0	0	0	0	0
1279	2.70114	0	21.0011	1	0	0	0	0	0	0	0	0
1280	2.70104	0	21.00106	1	0	0	0	0	0	0	0	0
1281	2.70091	0	21.00088	1	0	0	0	0	0	0	0	0
1282	2.70083	0	21.00085	1	0	0	0	0	0	0	0	0
1283	2.70073	0	21.00071	1	0	0	0	0	0	0	0	0
1284	2.70067	0	21.00068	1	0	0	0	0	0	0	0	0
1285	2.70058	0	21.00056	1	0	0	0	0	0	0	0	0
1286	2.70053	0	21.00054	1	0	0	0	0	0	0	0	0
1287	2.70047	0	21.00045	1	0	0	0	0	0	0	0	0
1288	2.70043	0	21.00043	1	0	0	0	0	0	0	0	0
1289	2.70037	0	21.00036	1	0	0	0	0	0	0	0	0
1290	2.70034	0	21.00035	1	0	0	0	0	0	0	0	0
1291	2.7003	0	21.00029	1	0	0	0	0	0	0	0	0
1292	2.70027	0	21.00028	1	0	0	0	0	0	0	0	0
1293	2.70024	0	21.00023	1	0	0	0	0	0	0	0	0
1294	2.70022	0	21.00022	1	0	0	0	0	0	0	0	0
1295	2.70019	0	21.00018	1	0	0	0	0	0	0	0	0
1296	2.70017	0	21.00018	1	0	0	0	0	0	0	0	0
1297	2.70015	0	21.00015	1	0	0	0	0	0	0	0	0
1298	2.70014	0	21.00014	1	0	0	0	0	0	0	0	0
1299	2.70012	0	21.00012	1	0	0	0	0	0	0	0	0
1300	2.70011	0	21.00011	1	0	0	0	0	0	0	0	0
1301	2.7001	0	21.00009	1	0	0	0	0	0	0	0	0
1302	2.70009	0	21.00009	1	0	0	0	0	0	0	0	0
1303	2.70008	0	21.00008	1	0	0	0	0	0	0	0	0
1304	2.70007	0	21.00007	1	0	0	0	0	0	0	0	0
1305	2.70006	0	21.00006	1	0	0	0	0	0	0	0	0
1306	2.70006	0	21.00006	1	0	0	0	0	0	0	0	0
1307	2.70005	0	21.00005	1	0	0	0	0	0	0	0	0
1308	2.70005	0	21.00005	1	0	0	0	0	0	0	0	0
1309	2.70004	0	21.00004	1	0	0	0	0	0	0	0	0
1310	2.70004	0	21.00004	1	0	0	0	0	0	0	0	0
1311	2.70003	0	21.00003	1	0	0	0	0	0	0	0	0
1312	2.70003	0	21.00003	1	0	0	0	0	0	0	0	0
1313	2.70003	0	21.00002	1	0	0	0	0	0	0	0	0
1314	2.70002	0	21.00002	1	0	0	0	0	0	0	0	0
1315	2.70002	0	21.00002	1	0	0	0	0	0	0	0	0
1316	2.70002	0	21.00002	1	0	0	0	0	0	0	0	0
1317	2.70002	0	21.00002	1	0	0	0	0	0	0	0	0
1318	2.70001	0	21.00002	1	0	0	0	0	0	0	0	0
1319	2.69971	-0.25	20.98801	1	0	0	0	0	0	0	0	0
1320	2.69943	0	20.96261	1	0	0	0	0	0	0	0	0
1321	2.69891	0	20.91288	1	0	0	0	0	0	0	0	0
1322	2.70466	1	20.57259	0	0	0	0	0	0	0	0	0
1323	2.7274	1.25	19.95076	0	0	0	0	0	0	0	0	0
1324	2.9427	1	18.103	0	0	0	0	0	0	0	0	0
1325	3.0762	1.25	19.5355	0	0	0	0	0	0	0	0	0
1326	3.23625	0.5	20.15	0	0	0	0	0	0	0	0	0
1327	3.24188	-1.25	20.175	0	0	0	0	0	0	0	0	0
1328	3.17062	-1.25	19.575	0	0	0	0	0	0	0	0	0
1329	3.16823	-1.5	19.55166	1	0	0	0	0	0	0	0	0
1330	3.14036	-1.75	19.21203	1	0	0	0	0	0	0	0	0
1331	3.10668	0	19.00527	1	0	0	0	0	0	0	0	0
1332	3.08823	0	18.85259	1	0	0	0	0	0	0	0	0
1333	3.07037	0	18.77839	1	0	0	0	0	0	0	0	0
1334	3.0549	0	18.62883	1	0	0	0	0	0	0	0	0
1335	3.03784	0	18.50489	1	0	0	0	0	0	0	0	0
1336	3.02385	0	18.38263	1	0	0	0	0	0	0	0	0
1337	3.00906	0	18.27822	1	0	0	0	0	0	0	0	0
1338	2.99658	0	18.17576	1	0	0	0	0	0	0	0	0
1339	2.98375	0	18.08395	1	0	0	0	0	0	0	0	0
1340	2.97269	0	17.9877	1	0	0	0	0	0	0	0	0
1341	2.96153	0	17.90119	1	0	0	0	0	0	0	0	0
1342	2.95175	0	17.81336	1	0	0	0	0	0	0	0	0
1343	2.94202	0	17.73395	1	0	0	0	0	0	0	0	0
1344	2.98172	0	18.31764	1	0	0	0	0	0	0	0	0
1345	3.02919	0	18.15259	1	0	0	0	0	0	0	0	0
1346	2.95588	0	17.70091	1	0	0	0	0	0	0	0	0
1347	2.88543	0	17.05465	1	0	0	0	0	0	0	0	0
1348	2.89586	0	17.12252	1	0	0	0	0	0	0	0	0
1349	2.85307	0	16.60316	1	0	0	0	0	0	0	0	0
1350	2.80676	0	16.3799	1	0	0	0	0	0	0	0	0
1351	2.79246	0	16.11944	1	0	0	0	0	0	0	0	0
1352	2.75541	0	15.93899	1	0	0	0	0	0	0	0	0
1353	2.74397	0	15.74321	1	0	0	0	0	0	0	0	0
1354	2.71433	0	15.63949	1	0	0	0	0	0	0	0	0
1355	2.70517	0	15.46411	1	0	0	0	0	0	0	0	0
1356	2.68146	0	15.37765	1	0	0	0	0	0	0	0	0
1357	2.67414	0	15.23405	1	0	0	0	0	0	0	0	0
1358	2.65517	0	15.1474	1	0	0	0	0	0	0	0	0
1359	2.64931	0	14.98724	1	0	0	0	0	0	0	0	0
1360	2.63414	0	14.91792	1	0	0	0	0	0	0	0	0
1361	2.62945	0	14.78979	1	0	0	0	0	0	0	0	0
1362	2.61731	0	14.73434	1	0	0	0	0	0	0	0	0
1363	2.61356	0	14.63183	1	0	0	0	0	0	0	0	0
1364	2.60385	0	14.58747	1	0	0	0	0	0	0	0	0
1365	2.60085	0	14.50547	1	0	0	0	0	0	0	0	0
1366	2.59308	0	14.46998	1	0	0	0	0	0	0	0	0
1367	2.59068	0	14.40437	1	0	0	0	0	0	0	0	0
1368	2.58446	0	14.37598	1	0	0	0	0	0	0	0	0
1369	2.58254	0	14.3235	1	0	0	0	0	0	0	0	0
1370	2.57757	0	14.30079	1	0	0	0	0	0	0	0	0
1371	2.57603	0	14.2588	1	0	0	0	0	0	0	0	0
1372	2.57206	0	14.24063	1	0	0	0	0	0	0	0	0
1373	2.57083	0	14.20704	1	0	0	0	0	0	0	0	0
1374	2.56764	0	14.1925	1	0	0	0	0	0	0	0	0
1375	2.56666	0	14.16563	1	0	0	0	0	0	0	0	0
1376	2.56412	0	14.154	1	0	0	0	0	0	0	0	0
1377	2.56333	0	14.1325	1	0	0	0	0	0	0	0	0
1378	2.56129	0	14.1232	1	0	0	0	0	0	0	0	0
1379	2.56066	0	14.106	1	0	0	0	0	0	0	0	0
1380	2.55903	0	14.09856	1	0	0	0	0	0	0	0	0
1381	2.55853	0	14.0848	1	0	0	0	0	0	0	0	0
1382	2.55723	0	14.07885	1	0	0	0	0	0	0	0	0
1383	2.55682	0	14.06784	1	0	0	0	0	0	0	0	0
1384	2.55578	0	14.06308	1	0	0	0	0	0	0	0	0
1385	2.55546	0	14.05427	1	0	0	0	0	0	0	0	0
1386	2.55463	0	14.05046	1	0	0	0	0	0	0	0	0
1387	2.55437	0	14.04342	1	0	0	0	0	0	0	0	0
1388	2.5537	0	14.04037	1	0	0	0	0	0	0	0	0
1389	2.55349	0	14.03474	1	0	0	0	0	0	0	0	0
1390	2.55296	0	14.0323	1	0	0	0	0	0	0	0	0
1391	2.5528	0	14.02779	1	0	0	0	0	0	0	0	0
1392	2.55237	0	14.02584	1	0	0	0	0	0	0	0	0
1393	2.55224	0	14.02223	1	0	0	0	0	0	0	0	0
1394	2.55189	0	14.02067	1	0	0	0	0	0	0	0	0
1395	2.55179	0	14.01778	1	0	0	0	0	0	0	0	0
1396	2.55152	0	14.01654	1	0	0	0	0	0	0	0	0
1397	2.55143	0	14.01423	1	0	0	0	0	0	0	0	0
1398	2.55121	0	14.01323	1	0	0	0	0	0	0	0	0
1399	2.55114	0	14.01138	1	0	0	0	0	0	0	0	0
1400	2.55097	0	14.01058	1	0	0	0	0	0	0	0	0
1401	2.55092	0	14.00911	1	0	0	0	0	0	0	0	0
1402	2.55078	0	14.00847	1	0	0	0	0	0	0	0	0
1403	2.55073	0	14.00728	1	0	0	0	0	0	0	0	0
1404	2.55062	0	14.00677	1	0	0	0	0	0	0	0	0
1405	2.55059	0	14.00583	1	0	0	0	0	0	0	0	0
1406	2.5505	0	14.00542	1	0	0	0	0	0	0	0	0
1407	2.55047	0	14.00466	1	0	0	0	0	0	0	0	0
1408	2.5504	0	14.00433	1	0	0	0	0	0	0	0	0
1409	2.55038	0	14.00373	1	0	0	0	0	0	0	0	0
1410	2.55032	0	14.01547	1	0	0	0	0	0	0	0	0
1411	2.54818	-0.25	14.23018	0	0	0	0	0	0	0	0	0
1412	2.54139	-0.25	14.76846	0	0	0	0	0	0	0	0	0
1413	2.48626	-0.25	18.3651	0	0	0	0	0	0	0	0	0
1414	2.47313	0	19.29005	0	0	0	0	0	0	0	0	0
1415	2.47551	0.25	18.95852	1	0	0	0	0	0	0	0	0
1416	2.48074	0.25	18.59869	1	0	0	0	0	0	0	0	0
1417	2.48616	0	18.24537	1	0	0	0	0	0	0	0	0
1418	2.49427	0	17.78067	1	0	0	0	0	0	0	0	0
1419	2.50303	0	17.24237	1	0	0	0	0	0	0	0	0
1420	2.50406	0	17.20236	1	0	0	0	0	0	0	0	0
1421	2.50482	0.25	17.1769	1	0	0	0	0	0	0	0	0
1422	2.50639	0	17.14114	1	0	0	0	0	0	0	0	0
1423	2.50763	0	17.13308	1	0	0	0	0	0	0	0	0
1424	2.50933	0	17.14532	1	0	0	0	0	0	0	0	0
1425	2.51071	0	17.17616	1	0	0	0	0	0	0	0	0
1426	2.51235	0	17.22197	1	0	0	0	0	0	0	0	0
1427	2.51373	0	17.27523	1	0	0	0	0	0	0	0	0
1428	2.51526	0	17.33283	1	0	0	0	0	0	0	0	0
1429	2.51657	0	17.39088	1	0	0	0	0	0	0	0	0
1430	2.50641	0	18.60791	1	0	0	0	0	0	0	0	0
1431	2.49677	0	19.21207	1	0	0	0	0	0	0	0	0
1432	2.48783	0	19.65055	1	0	0	0	0	0	0	0	0
1433	2.4901	0	19.92925	1	0	0	0	0	0	0	0	0
1434	2.49241	0	19.77017	1	0	0	0	0	0	0	0	0
1435	2.49677	0	19.73819	1	0	0	0	0	0	0	0	0
1436	2.49889	0	19.81327	1	0	0	0	0	0	0	0	0
1437	2.50477	0	19.76481	1	0	0	0	0	0	0	0	0
1438	2.5066	0	19.83182	1	0	0	0	0	0	0	0	0
1439	2.51144	0	19.79965	1	0	0	0	0	0	0	0	0
1440	2.51302	0	19.90254	1	0	0	0	0	0	0	0	0
1441	2.51915	0	19.90872	1	0	0	0	0	0	0	0	0
1442	2.52041	0	20.0942	1	0	0	0	0	0	0	0	0
1443	2.52532	0	20.27221	1	0	0	0	0	0	0	0	0
1444	2.52633	0	20.4624	1	0	0	0	0	0	0	0	0
1445	2.53025	0	20.64848	1	0	0	0	0	0	0	0	0
1446	2.53106	0	20.7991	1	0	0	0	0	0	0	0	0
1447	2.5342	0	20.93216	1	0	0	0	0	0	0	0	0
1448	2.53485	0	21.03765	1	0	0	0	0	0	0	0	0
1449	2.53736	0	21.12984	1	0	0	0	0	0	0	0	0
1450	2.53788	0	21.21502	1	0	0	0	0	0	0	0	0
1451	2.53989	0	21.30387	1	0	0	0	0	0	0	0	0
1452	2.54031	0	21.37202	1	0	0	0	0	0	0	0	0
1453	2.54191	0	21.4431	1	0	0	0	0	0	0	0	0
1454	2.54224	0	21.49762	1	0	0	0	0	0	0	0	0
1455	2.54353	0	21.55448	1	0	0	0	0	0	0	0	0
1456	2.5438	0	21.59809	1	0	0	0	0	0	0	0	0
1457	2.54482	0	21.64358	1	0	0	0	0	0	0	0	0
1458	2.54504	0	21.67847	1	0	0	0	0	0	0	0	0
1459	2.54586	0	21.71487	1	0	0	0	0	0	0	0	0
1460	2.54603	0	21.74278	1	0	0	0	0	0	0	0	0
1461	2.54669	0	21.77189	1	0	0	0	0	0	0	0	0
1462	2.54682	0	21.79422	1	0	0	0	0	0	0	0	0
1463	2.54735	0	21.81751	1	0	0	0	0	0	0	0	0
1464	2.54746	0	21.83538	1	0	0	0	0	0	0	0	0
1465	2.54788	0	21.85401	1	0	0	0	0	0	0	0	0
1466	2.54797	0	21.8683	1	0	0	0	0	0	0	0	0
1467	2.5483	0	21.88321	1	0	0	0	0	0	0	0	0
1468	2.54837	0	21.89464	1	0	0	0	0	0	0	0	0
1469	2.54864	0	21.90657	1	0	0	0	0	0	0	0	0
1470	2.5487	0	21.91571	1	0	0	0	0	0	0	0	0
1471	2.54891	0	21.92525	1	0	0	0	0	0	0	0	0
1472	2.54896	0	21.93257	1	0	0	0	0	0	0	0	0
1473	2.54913	0	21.9402	1	0	0	0	0	0	0	0	0
1474	2.54917	0	21.94606	1	0	0	0	0	0	0	0	0
1475	2.54931	0	21.95216	1	0	0	0	0	0	0	0	0
1476	2.54933	0	21.95685	1	0	0	0	0	0	0	0	0
1477	2.54944	0	21.96173	1	0	0	0	0	0	0	0	0
1478	2.54947	0	21.96548	1	0	0	0	0	0	0	0	0
1479	2.54956	0	21.96938	1	0	0	0	0	0	0	0	0
1480	2.54957	0	21.97238	1	0	0	0	0	0	0	0	0
1481	2.54964	0	21.97551	1	0	0	0	0	0	0	0	0
1482	2.54966	0	21.9779	1	0	0	0	0	0	0	0	0
1483	2.54972	0	21.98041	1	0	0	0	0	0	0	0	0
1484	2.54973	0	21.98232	1	0	0	0	0	0	0	0	0
1485	2.54977	0	21.98432	1	0	0	0	0	0	0	0	0
1486	2.54978	0	21.98586	1	0	0	0	0	0	0	0	0
1487	2.54982	0	21.98746	1	0	0	0	0	0	0	0	0
1488	2.54983	0	21.98869	1	0	0	0	0	0	0	0	0
1489	2.54985	0	21.98997	1	0	0	0	0	0	0	0	0
1490	2.54986	0	21.99095	1	0	0	0	0	0	0	0	0
1491	2.54988	0	21.99197	1	0	0	0	0	0	0	0	0
1492	2.54989	0	21.99276	1	0	0	0	0	0	0	0	0
1493	2.54991	0	21.99358	1	0	0	0	0	0	0	0	0
1494	2.54991	0	21.99421	1	0	0	0	0	0	0	0	0
1495	2.54993	0	21.99486	1	0	0	0	0	0	0	0	0
1496	2.54993	0	21.99537	1	0	0	0	0	0	0	0	0
1497	2.54994	0	21.99589	1	0	0	0	0	0	0	0	0
1498	2.54994	0	21.99629	1	0	0	0	0	0	0	0	0
1499	2.54995	0	21.99671	1	0	0	0	0	0	0	0	0
1500	2.54995	0	21.99703	1	0	0	0	0	0	0	0	0
1501	2.54996	0	21.99737	1	0	0	0	0	0	0	0	0
1502	2.54996	0	21.99763	1	0	0	0	0	0	0	0	0
1503	2.54997	0	21.9979	1	0	0	0	0	0	0	0	0
1504	2.54997	0	21.9981	1	0	0	0	0	0	0	0	0
1505	2.54998	0	21.99832	1	0	0	0	0	0	0	0	0
1506	2.54998	0	21.99848	1	0	0	0	0	0	0	0	0
1507	2.54998	0	21.99865	1	0	0	0	0	0	0	0	0
1508	2.54998	0	21.99879	1	0	0	0	0	0	0	0	0
1509	2.54998	0	21.99892	1	0	0	0	0	0	0	0	0
1510	2.54998	0	21.99903	1	0	0	0	0	0	0	0	0
1511	2.54999	0	21.99914	1	0	0	0	0	0	0	0	0
1512	2.54999	0	21.99922	1	0	0	0	0	0	0	0	0
1513	2.54999	0	21.99931	1	0	0	0	0	0	0	0	0
1514	2.54999	0	21.99938	1	0	0	0	0	0	0	0	0
1515	2.54999	0	21.99945	1	0	0	0	0	0	0	0	0
1516	2.54999	0	21.9995	1	0	0	0	0	0	0	0	0
1517	2.54999	0	21.99956	1	0	0	0	0	0	0	0	0
1518	2.54999	0	21.9996	1	0	0	0	0	0	0	0	0
1519	2.54999	0	21.99965	1	0	0	0	0	0	0	0	0
1520	2.55	0	21.99968	1	0	0	0	0	0	0	0	0
1521	2.55	0	21.99972	1	0	0	0	0	0	0	0	0
1522	2.55	0	21.99975	1	0	0	0	0	0	0	0	0
1523	2.55	0	21.99977	1	0	0	0	0	0	0	0	0
1524	2.55	0	21.9998	1	0	0	0	0	0	0	0	0
1525	2.55	0	21.99982	1	0	0	0	0	0	0	0	0
1526	2.55	0	21.99984	1	0	0	0	0	0	0	0	0
1527	2.55	0	21.99986	1	0	0	0	0	0	0	0	0
1528	2.55	0	21.99987	1	0	0	0	0	0	0	0	0
1529	2.55	0	21.99988	1	0	0	0	0	0	0	0	0
1530	2.55	0	21.9999	1	0	0	0	0	0	0	0	0
1531	2.55	0	21.99991	1	0	0	0	0	0	0	0	0
1532	2.55	0	21.99992	1	0	0	0	0	0	0	0	0
1533	2.55	0	21.99993	1	0	0	0	0	0	0	0	0
1534	2.55	0	21.99993	1	0	0	0	0	0	0	0	0
1535	2.55	0	21.99994	1	0	0	0	0	0	0	0	0
1536	2.55	0	21.99995	1	0	0	0	0	0	0	0	0
1537	2.55	0	21.99995	1	0	0	0	0	0	0	0	0
1538	2.55	0	21.99996	1	0	0	0	0	0	0	0	0
1539	2.55	0	21.99996	1	0	0	0	0	0	0	0	0
1540	2.55	0	21.99997	1	0	0	0	0	0	0	0	0
1541	2.55	0	21.99997	1	0	0	0	0	0	0	0	0
1542	2.55	0	21.99997	1	0	0	0	0	0	0	0	0
1543	2.55	0	21.99998	1	0	0	0	0	0	0	0	0
1544	2.55	0	21.99998	1	0	0	0	0	0	0	0	0
1545	2.55	0	21.99998	1	0	0	0	0	0	0	0	0
1546	2.55	0	21.99998	1	0	0	0	0	0	0	0	0
1547	2.55	0	21.99998	1	0	0	0	0	0	0	0	0
1548	2.55	0	21.99999	1	0	0	0	0	0	0	0	0
1549	2.55	0	21.99999	1	0	0	0	0	0	0	0	0
1550	2.55	0	21.99999	1	0	0	0	0	0	0	0	0
1551	2.55	0	21.99999	1	0	0	0	0	0	0	0	0
1552	2.55	0	21.99999	1	0	0	0	0	0	0	0	0
1553	2.55	0	21.99999	1	0	0	0	0	0	0	0	0
1554	2.55	0	21.99999	1	0	0	0	0	0	0	0	0
1555	2.55	0	21.99999	1	0	0	0	0	0	0	0	0
1556	2.55	0	21.99999	1	0	0	0	0	0	0	0	0
1557	2.55	0	21.99999	1	0	0	0	0	0	0	0	0
1558	2.55	0	22	1	0	0	0	0	0	0	0	0
1559	2.55	0	22	1	0	0	0	0	0	0	0	0
1560	2.55	0	22	1	0	0	0	0	0	0	0	0
1561	2.55	0	22	1	0	0	0	0	0	0	0	0
1562	2.55	0	22	1	0	0	0	0	0	0	0	0
1563	2.55	0	22	1	0	0	0	0	0	0	0	0
1564	2.55	0	22	1	0	0	0	0	0	0	0	0
1565	2.55	0	22	1	0	0	0	0	0	0	0	0
1566	2.55	0	22	1	0	0	0	0	0	0	0	0
1567	2.55	0	22	1	0	0	0	0	0	0	0	0
1568	2.55	0	22	1	0	0	0	0	0	0	0	0
1569	2.55	0	22	1	0	0	0	0	0	0	0	0
1570	2.55	0	22	1	0	0	0	0	0	0	0	0
1571	2.55	0	22	1	0	0	0	0	0	0	0	0
1572	2.55	0	22	1	0	0	0	0	0	0	0	0
1573	2.55	0	22	1	0	0	0	0	0	0	0	0
1574	2.55	0	22	1	0	0	0	0	0	0	0	0
1575	2.55	0	22	1	0	0	0	0	0	0	0	0
1576	2.55	0	22	1	0	0	0	0	0	0	0	0
1577	2.55	0	22	1	0	0	0	0	0	0	0	0
1578	2.55	0	22	1	0	0	0	0	0	0	0	0
1579	2.55	0	22	1	0	0	0	0	0	0	0	0
1580	2.55	0	22	1	0	0	0	0	0	0	0	0
1581	2.55	0	22	1	0	0	0	0	0	0	0	0
1582	2.55	0	22	1	0	0	0	0	0	0	0	0
1583	2.55	0	22	1	0	0	0	0	0	0	0	0
1584	2.55	0	22	1	0	0	0	0	0	0	0	0
1585	2.55	0	22	1	0	0	0	0	0	0	0	0
1586	2.55	0	22	1	0	0	0	0	0	0	0	0
1587	2.55	0	22	1	0	0	0	0	0	0	0	0
1588	2.55	0	22	1	0	0	0	0	0	0	0	0
1589	2.55	0	22	1	0	0	0	0	0	0	0	0
1590	2.55	0	22	1	0	0	0	0	0	0	0	0
1591	2.55	0	22	1	0	0	0	0	0	0	0	0
1592	2.55	0	22	1	0	0	0	0	0	0	0	0
1593	2.55	0	22	1	0	0	0	0	0	0	0	0
1594	2.55	0	22	1	0	0	0	0	0	0	0	0
1595	2.55	0	22	1	0	0	0	0	0	0	0	0
1596	0	0	0	0	0	0	0	0	0	0	0	0
1597	0	0	0	0	0	0	0	0	0	0	0	0
1598	0	0	0	0	0	0	0	0	0	0	0	0
1599	0	0	0	0	0	0	0	0	0	0	0	0
1600	0	0	0	0	0	0	0	0	0	0	0	0
1601	0	0	0	0	0	0	0	0	0	0	0	0
1602	0	0	0	0	0	0	0	0	0	0	0	0
1603	0	0	0	0	0	0	0	0	0	0	0	0
1604	0	0	0	0	0	0	0	0	0	0	0	0
1605	0	0	0	0	0	0	0	0	0	0	0	0
1606	0	0	0	0	0	0	0	0	0	0	0	0
1607	0	0	0	0	0	0	0	0	0	0	0	0
1608	0	0	0	0	0	0	0	0	0	0	0	0
1609	0	0	0	0	0	0	0	0	0	0	0	0
1610	0	0	0	0	0	0	0	0	0	0	0	0
1611	0	0	0	0	0	0	0	0	0	0	0	0
1612	0	0	0	0	0	0	0	0	0	0	0	0
1613	0	0	0	0	0	0	0	0	0	0	0	0
1614	0	0	0	0	0	0	0	0	0	0	0	0
1615	0	0	0	0	0	0	0	0	0	0	0	0
1616	0	0	0	0	0	0	0	0	0	0	0	0
1617	0	0	0	0	0	0	0	0	0	0	0	0
1618	0	0	0	0	0	0	0	0	0	0	0	0
1619	0	0	0	0	0	0	0	0	0	0	0	0
1620	0	0	0	0	0	0	0	0	0	0	0	0
1621	0	0	0	0	0	0	0	0	0	0	0	0
1622	0	0	0	0	0	0	0	0	0	0	0	0
1623	0	0	0	0	0	0	0	0	0	0	0	0
1624	0	0	0	0	0	0	0	0	0	0	0	0
1625	0	0	0	0	0	0	0	0	0	0	0	0
1626	0	0	0	0	0	0	0	0	0	0	0	0
1627	0	0	0	0	0	0	0	0	0	0	0	0
1628	0	0	0	0	0	0	0	0	0	0	0	0
1629	0	0	0	0	0	0	0	0	0	0	0	0
1630	0	0	0	0	0	0	0	0	0	0	0	0
1631	0	0	0	0	0	0	0	0	0	0	0	0
1632	0	0	0	0	0	0	0	0	0	0	0	0
1633	0	0	0	0	0	0	0	0	0	0	0	0
1634	0	0	0	0	0	0	0	0	0	0	0	0
1635	0	0	0	0	0	0	0	0	0	0	0	0
1636	0	0	0	0	0	0	0	0	0	0	0	0
1637	0	0	0	0	0	0	0	0	0	0	0	0
1638	0	0	0	0	0	0	0	0	0	0	0	0
1639	0	0	0	0	0	0	0	0	0	0	0	0
1640	0	0	0	0	0	0	0	0	0	0	0	0
1641	0	0	0	0	0	0	0	0	0	0	0	0
1642	0	0	0	0	0	0	0	0	0	0	0	0
1643	0	0	0	0	0	0	0	0	0	0	0	0
1644	0	0	0	0	0	0	0	0	0	0	0	0
1645	0	0	0	0	0	0	0	0	0	0	0	0
1646	0	0	0	0	0	0	0	0	0	0	0	0
1647	0	0	0	0	0	0	0	0	0	0	0	0
1648	0	0	0	0	0	0	0	0	0	0	0	0
1649	0	0	0	0	0	0	0	0	0	0	0	0
1650	0	0	0	0	0	0	0	0	0	0	0	0
1651	0	0	0	0	0	0	0	0	0	0	0	0
1652	0	0	0	0	0	0	0	0	0	0	0	0
1653	0	0	0	0	0	0	0	0	0	0	0	0
1654	0	0	0	0	0	0	0	0	0	0	0	0
1655	0	0	0	0	0	0	0	0	0	0	0	0
1656	0	0	0	0	0	0	0	0	0	0	0	0
1657	0	0	0	0	0	0	0	0	0	0	0	0
1658	0	0	0	0	0	0	0	0	0	0	0	0
1659	0	0	0	0	0	0	0	0	0	0	0	0
1660	0	0	0	0	0	0	0	0	0	0	0	0
1661	0	0	0	0	0	0	0	0	0	0	0	0
1662	0	0	0	0	0	0	0	0	0	0	0	0
1663	0	0	0	0	0	0	0	0	0	0	0	0
1664	0	0	0	0	0	0	0	0	0	0	0	0
1665	0	0	0	0	0	0	0	0	0	0	0	0
1666	0	0	0	0	0	0	0	0	0	0	0	0
1667	0	0	0	0	0	0	0	0	0	0	0	0
1668	0	0	0	0	0	0	0	0	0	0	0	0
1669	0	0	0	0	0	0	0	0	0	0	0	0
1670	0	0	0	0	0	0	0	0	0	0	0	0
1671	0	0	0	0	0	0	0	0	0	0	0	0
1672	0	0	0	0	0	0	0	0	0	0	0	0
1673	0	0	0	0	0	0	0	0	0	0	0	0
1674	0	0	0	0	0	0	0	0	0	0	0	0
1675	0	0	0	0	0	0	0	0	0	0	0	0
1676	0	0	0	0	0	0	0	0	0	0	0	0
1677	0	0	0	0	0	0	0	0	0	0	0	0
1678	0	0	0	0	0	0	0	0	0	0	0	0
1679	0	0	0	0	0	0	0	0	0	0	0	0
1680	0	0	0	0	0	0	0	0	0	0	0	0
1681	0	0	0	0	0	0	0	0	0	0	0	0
1682	0	0	0	0	0	0	0	0	0	0	0	0
1683	0	0	0	0	0	0	0	0	0	0	0	0
1684	0	0	0	0	0	0	0	0	0	0	0	0
1685	0	0	0	0	0	0	0	0	0	0	0	0
